target,EC_number,Protein_Name,Pfam_ID,UniProt_ID,Species,query_hmm,evalue,score
WP_423218607.1,1.3.1.84,Unknown,PF00107,A0A142WSS2,Planctomyces sp. SH-PL14,ADH_zinc_N,3.43e-24,82.6
WP_423218607.1,1.3.1.84,Unknown,PF00107,A0A1K0IPY6,Cupriavidus necator,ADH_zinc_N,3.43e-24,82.6
WP_423218607.1,1.3.1.84,Unknown,PF00107,A0A1M4MV49,Donghicola eburneus,ADH_zinc_N,3.43e-24,82.6
WP_423218607.1,1.3.1.84,Unknown,PF00107,A0A1M5Z5E9,Vibrio aerogenes CECT 7868,ADH_zinc_N,3.43e-24,82.6
WP_423218607.1,1.3.1.84,Unknown,PF00107,A0A1Q2HZQ4,Corynebacterium glaucum,ADH_zinc_N,3.43e-24,82.6
WP_423218607.1,1.3.1.84,Probable acrylyl-CoA reductase AcuI,PF08240,P26646,Escherichia coli (strain K12),ADH_N,2.27e-19,66.9
WP_423218607.1,1.3.1.84,Acrylyl-CoA reductase AcuI,PF08240,Q3J6K9,Cereibacter sphaeroides (strain ATCC 17023 / DSM 158 / JCM 6121 / CCUG 31486 / LMG 2827 / NBRC 12203 / NCIMB 8253 / ATH 2.4.1.),ADH_N,2.27e-19,66.9
WP_423218607.1,1.3.1.84,Acrylyl-CoA reductase AcuI,PF08240,Q5LS56,Ruegeria pomeroyi (strain ATCC 700808 / DSM 15171 / DSS-3),ADH_N,2.27e-19,66.9
WP_423218607.1,1.3.1.84,Unknown,PF08240,W8STS0,Escherichia coli,ADH_N,2.27e-19,66.9
WP_423218607.1,1.3.1.84,Unknown,PF08240,A0A011MU65,Candidatus Accumulibacter sp. SK-11,ADH_N,2.27e-19,66.9
WP_423218607.1,1.3.1.84,Unknown,PF08240,A0A011QQ95,Accumulibacter regalis,ADH_N,2.27e-19,66.9
WP_423218607.1,1.3.1.84,Unknown,PF08240,A0A075FA83,uncultured bacterium pBIO2079,ADH_N,2.27e-19,66.9
WP_423218607.1,1.3.1.84,Unknown,PF08240,A0A075FBN4,uncultured bacterium pBIO2155,ADH_N,2.27e-19,66.9
WP_423218607.1,1.3.1.84,Unknown,PF08240,A0A080M4K5,Candidatus Accumulibacter cognatus,ADH_N,2.27e-19,66.9
WP_423218607.1,1.3.1.84,Unknown,PF08240,A0A086IEV2,Klebsiella pneumoniae,ADH_N,2.27e-19,66.9
WP_423218607.1,1.3.1.84,Unknown,PF08240,A0A087D151,Bifidobacterium pullorum subsp. saeculare DSM 6531 = LMG 14934,ADH_N,2.27e-19,66.9
WP_423218607.1,1.3.1.84,Unknown,PF08240,A0A0D1EJI5,Jannaschia aquimarina,ADH_N,2.27e-19,66.9
WP_423218607.1,1.3.1.84,Unknown,PF08240,A0A0M9EJ66,Shimia sp. SK013,ADH_N,2.27e-19,66.9
WP_423218607.1,1.3.1.84,Unknown,PF08240,A0A0P1E3D3,Ruegeria atlantica,ADH_N,2.27e-19,66.9
WP_423218607.1,1.3.1.84,Unknown,PF08240,A0A0P1ETB0,Shimia marina,ADH_N,2.27e-19,66.9
WP_423218607.1,1.3.1.84,Unknown,PF08240,A0A0P1GJR3,Tritonibacter multivorans,ADH_N,2.27e-19,66.9
WP_423218607.1,1.3.1.84,Unknown,PF08240,A0A0P1H922,Thalassovita mediterranea,ADH_N,2.27e-19,66.9
WP_423218607.1,1.3.1.84,Unknown,PF08240,A0A0Q0JH92,Pseudoalteromonas sp. P1-26,ADH_N,2.27e-19,66.9
WP_423218607.1,1.3.1.84,Unknown,PF08240,A0A128FFH4,Grimontia celer,ADH_N,2.27e-19,66.9
WP_423218607.1,1.3.1.84,Unknown,PF08240,A0A128FKG7,Grimontia marina,ADH_N,2.27e-19,66.9
WP_423218607.1,1.3.1.84,Unknown,PF08240,A0A142WSS2,Planctomyces sp. SH-PL14,ADH_N,2.27e-19,66.9
WP_423218607.1,1.3.1.84,Unknown,PF08240,A0A1K0IPY6,Cupriavidus necator,ADH_N,2.27e-19,66.9
WP_423218607.1,1.3.1.84,Unknown,PF08240,A0A1M4MV49,Donghicola eburneus,ADH_N,2.27e-19,66.9
WP_423218607.1,1.3.1.84,Unknown,PF08240,A0A1M5Z5E9,Vibrio aerogenes CECT 7868,ADH_N,2.27e-19,66.9
WP_011377394.1,1.3.1.84,Probable acrylyl-CoA reductase AcuI,PF08240,P26646,Escherichia coli (strain K12),ADH_N,1.78e-17,60.8
WP_011377394.1,1.3.1.84,Acrylyl-CoA reductase AcuI,PF08240,Q3J6K9,Cereibacter sphaeroides (strain ATCC 17023 / DSM 158 / JCM 6121 / CCUG 31486 / LMG 2827 / NBRC 12203 / NCIMB 8253 / ATH 2.4.1.),ADH_N,1.78e-17,60.8
WP_011377394.1,1.3.1.84,Acrylyl-CoA reductase AcuI,PF08240,Q5LS56,Ruegeria pomeroyi (strain ATCC 700808 / DSM 15171 / DSS-3),ADH_N,1.78e-17,60.8
WP_011377394.1,1.3.1.84,Unknown,PF08240,W8STS0,Escherichia coli,ADH_N,1.78e-17,60.8
WP_011377394.1,1.3.1.84,Unknown,PF08240,A0A011MU65,Candidatus Accumulibacter sp. SK-11,ADH_N,1.78e-17,60.8
WP_011377394.1,1.3.1.84,Unknown,PF08240,A0A011QQ95,Accumulibacter regalis,ADH_N,1.78e-17,60.8
WP_011377394.1,1.3.1.84,Unknown,PF08240,A0A075FA83,uncultured bacterium pBIO2079,ADH_N,1.78e-17,60.8
WP_011377394.1,1.3.1.84,Unknown,PF08240,A0A075FBN4,uncultured bacterium pBIO2155,ADH_N,1.78e-17,60.8
WP_011377394.1,1.3.1.84,Unknown,PF08240,A0A080M4K5,Candidatus Accumulibacter cognatus,ADH_N,1.78e-17,60.8
WP_011377394.1,1.3.1.84,Unknown,PF08240,A0A086IEV2,Klebsiella pneumoniae,ADH_N,1.78e-17,60.8
WP_011377394.1,1.3.1.84,Unknown,PF08240,A0A087D151,Bifidobacterium pullorum subsp. saeculare DSM 6531 = LMG 14934,ADH_N,1.78e-17,60.8
WP_011377394.1,1.3.1.84,Unknown,PF08240,A0A0D1EJI5,Jannaschia aquimarina,ADH_N,1.78e-17,60.8
WP_011377394.1,1.3.1.84,Unknown,PF08240,A0A0M9EJ66,Shimia sp. SK013,ADH_N,1.78e-17,60.8
WP_011377394.1,1.3.1.84,Unknown,PF08240,A0A0P1E3D3,Ruegeria atlantica,ADH_N,1.78e-17,60.8
WP_011377394.1,1.3.1.84,Unknown,PF08240,A0A0P1ETB0,Shimia marina,ADH_N,1.78e-17,60.8
WP_011377394.1,1.3.1.84,Unknown,PF08240,A0A0P1GJR3,Tritonibacter multivorans,ADH_N,1.78e-17,60.8
WP_011377394.1,1.3.1.84,Unknown,PF08240,A0A0P1H922,Thalassovita mediterranea,ADH_N,1.78e-17,60.8
WP_011377394.1,1.3.1.84,Unknown,PF08240,A0A0Q0JH92,Pseudoalteromonas sp. P1-26,ADH_N,1.78e-17,60.8
WP_011377394.1,1.3.1.84,Unknown,PF08240,A0A128FFH4,Grimontia celer,ADH_N,1.78e-17,60.8
WP_011377394.1,1.3.1.84,Unknown,PF08240,A0A128FKG7,Grimontia marina,ADH_N,1.78e-17,60.8
WP_011377394.1,1.3.1.84,Unknown,PF08240,A0A142WSS2,Planctomyces sp. SH-PL14,ADH_N,1.78e-17,60.8
WP_011377394.1,1.3.1.84,Unknown,PF08240,A0A1K0IPY6,Cupriavidus necator,ADH_N,1.78e-17,60.8
WP_011377394.1,1.3.1.84,Unknown,PF08240,A0A1M4MV49,Donghicola eburneus,ADH_N,1.78e-17,60.8
WP_011377394.1,1.3.1.84,Unknown,PF08240,A0A1M5Z5E9,Vibrio aerogenes CECT 7868,ADH_N,1.78e-17,60.8
WP_011377394.1,1.3.1.84,Probable acrylyl-CoA reductase AcuI,PF00107,P26646,Escherichia coli (strain K12),ADH_zinc_N,1.02e-12,45.5
WP_011377394.1,1.3.1.84,Acrylyl-CoA reductase AcuI,PF00107,Q3J6K9,Cereibacter sphaeroides (strain ATCC 17023 / DSM 158 / JCM 6121 / CCUG 31486 / LMG 2827 / NBRC 12203 / NCIMB 8253 / ATH 2.4.1.),ADH_zinc_N,1.02e-12,45.5
WP_011377394.1,1.3.1.84,Acrylyl-CoA reductase AcuI,PF00107,Q5LS56,Ruegeria pomeroyi (strain ATCC 700808 / DSM 15171 / DSS-3),ADH_zinc_N,1.02e-12,45.5
WP_011377394.1,1.3.1.84,Unknown,PF00107,W8STS0,Escherichia coli,ADH_zinc_N,1.02e-12,45.5
WP_011377394.1,1.3.1.84,Unknown,PF00107,A0A011MU65,Candidatus Accumulibacter sp. SK-11,ADH_zinc_N,1.02e-12,45.5
WP_011377394.1,1.3.1.84,Unknown,PF00107,A0A011QQ95,Accumulibacter regalis,ADH_zinc_N,1.02e-12,45.5
WP_011377394.1,1.3.1.84,Unknown,PF00107,A0A075FA83,uncultured bacterium pBIO2079,ADH_zinc_N,1.02e-12,45.5
WP_011377394.1,1.3.1.84,Unknown,PF00107,A0A075FBN4,uncultured bacterium pBIO2155,ADH_zinc_N,1.02e-12,45.5
WP_011377394.1,1.3.1.84,Unknown,PF00107,A0A080M4K5,Candidatus Accumulibacter cognatus,ADH_zinc_N,1.02e-12,45.5
WP_011377394.1,1.3.1.84,Unknown,PF00107,A0A086IEV2,Klebsiella pneumoniae,ADH_zinc_N,1.02e-12,45.5
WP_011377394.1,1.3.1.84,Unknown,PF00107,A0A087D151,Bifidobacterium pullorum subsp. saeculare DSM 6531 = LMG 14934,ADH_zinc_N,1.02e-12,45.5
WP_011377394.1,1.3.1.84,Unknown,PF00107,A0A0D1EJI5,Jannaschia aquimarina,ADH_zinc_N,1.02e-12,45.5
WP_011377394.1,1.3.1.84,Unknown,PF00107,A0A0M9EJ66,Shimia sp. SK013,ADH_zinc_N,1.02e-12,45.5
WP_011377394.1,1.3.1.84,Unknown,PF00107,A0A0P1E3D3,Ruegeria atlantica,ADH_zinc_N,1.02e-12,45.5
WP_011377394.1,1.3.1.84,Unknown,PF00107,A0A0P1ETB0,Shimia marina,ADH_zinc_N,1.02e-12,45.5
WP_011377394.1,1.3.1.84,Unknown,PF00107,A0A0P1GJR3,Tritonibacter multivorans,ADH_zinc_N,1.02e-12,45.5
WP_011377394.1,1.3.1.84,Unknown,PF00107,A0A0P1H922,Thalassovita mediterranea,ADH_zinc_N,1.02e-12,45.5
WP_011377394.1,1.3.1.84,Unknown,PF00107,A0A0Q0JH92,Pseudoalteromonas sp. P1-26,ADH_zinc_N,1.02e-12,45.5
WP_011377394.1,1.3.1.84,Unknown,PF00107,A0A128FFH4,Grimontia celer,ADH_zinc_N,1.02e-12,45.5
WP_011377394.1,1.3.1.84,Unknown,PF00107,A0A128FKG7,Grimontia marina,ADH_zinc_N,1.02e-12,45.5
WP_011377394.1,1.3.1.84,Unknown,PF00107,A0A142WSS2,Planctomyces sp. SH-PL14,ADH_zinc_N,1.02e-12,45.5
WP_011377394.1,1.3.1.84,Unknown,PF00107,A0A1K0IPY6,Cupriavidus necator,ADH_zinc_N,1.02e-12,45.5
WP_011377394.1,1.3.1.84,Unknown,PF00107,A0A1M4MV49,Donghicola eburneus,ADH_zinc_N,1.02e-12,45.5
WP_011377394.1,1.3.1.84,Unknown,PF00107,A0A1M5Z5E9,Vibrio aerogenes CECT 7868,ADH_zinc_N,1.02e-12,45.5
WP_011377394.1,1.3.1.84,Unknown,PF00107,A0A1Q2HZQ4,Corynebacterium glaucum,ADH_zinc_N,1.02e-12,45.5
WP_011378229.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P00363,Escherichia coli (strain K12),FAD_binding_2,1.74e-95,317.9
WP_011378229.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P0AC41,Escherichia coli (strain K12),FAD_binding_2,1.74e-95,317.9
WP_011378229.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P17412,Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / CCUG 13145 / JCM 31913 / LMG 7466 / NCTC 11488 / FDC 602W),FAD_binding_2,1.74e-95,317.9
WP_011378229.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P08065,Bacillus subtilis (strain 168),FAD_binding_2,1.74e-95,317.9
WP_011378229.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,V3TQ67,Serratia sp. (strain ATCC 39006),FAD_binding_2,1.74e-95,317.9
WP_011378229.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,G4V4G6,Serratia sp. (strain ATCC 39006),FAD_binding_2,1.74e-95,317.9
WP_011378229.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P44894,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),FAD_binding_2,1.74e-95,317.9
WP_011378229.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P9WN90,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh),FAD_binding_2,1.74e-95,317.9
WP_011378229.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P9WN91,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),FAD_binding_2,1.74e-95,317.9
WP_011377658.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P00363,Escherichia coli (strain K12),FAD_binding_2,1.81e-49,166.3
WP_011377658.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P0AC41,Escherichia coli (strain K12),FAD_binding_2,1.81e-49,166.3
WP_011377658.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P17412,Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / CCUG 13145 / JCM 31913 / LMG 7466 / NCTC 11488 / FDC 602W),FAD_binding_2,1.81e-49,166.3
WP_011377658.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P08065,Bacillus subtilis (strain 168),FAD_binding_2,1.81e-49,166.3
WP_011377658.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,V3TQ67,Serratia sp. (strain ATCC 39006),FAD_binding_2,1.81e-49,166.3
WP_011377658.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,G4V4G6,Serratia sp. (strain ATCC 39006),FAD_binding_2,1.81e-49,166.3
WP_011377658.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P44894,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),FAD_binding_2,1.81e-49,166.3
WP_011377658.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P9WN90,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh),FAD_binding_2,1.81e-49,166.3
WP_011377658.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P9WN91,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),FAD_binding_2,1.81e-49,166.3
WP_011377658.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF02910,P00363,Escherichia coli (strain K12),Succ_DH_flav_C,1.91e-32,109.3
WP_011377658.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF02910,P0AC41,Escherichia coli (strain K12),Succ_DH_flav_C,1.91e-32,109.3
WP_011377658.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF02910,P17412,Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / CCUG 13145 / JCM 31913 / LMG 7466 / NCTC 11488 / FDC 602W),Succ_DH_flav_C,1.91e-32,109.3
WP_011377658.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF02910,P08065,Bacillus subtilis (strain 168),Succ_DH_flav_C,1.91e-32,109.3
WP_011377658.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF02910,V3TQ67,Serratia sp. (strain ATCC 39006),Succ_DH_flav_C,1.91e-32,109.3
WP_011377658.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF02910,G4V4G6,Serratia sp. (strain ATCC 39006),Succ_DH_flav_C,1.91e-32,109.3
WP_011377658.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF02910,P44894,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),Succ_DH_flav_C,1.91e-32,109.3
WP_011377658.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF02910,P9WN90,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh),Succ_DH_flav_C,1.91e-32,109.3
WP_011377658.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF02910,P9WN91,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Succ_DH_flav_C,1.91e-32,109.3
WP_011244829.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13085,P0AC47,Escherichia coli (strain K12),Fer2_3,6e-22,75.0
WP_011244829.1,1.3.5.1,Succinate dehydrogenase iron-sulfur subunit,PF13085,P07014,Escherichia coli (strain K12),Fer2_3,6e-22,75.0
WP_011244829.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13085,P17596,Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / CCUG 13145 / JCM 31913 / LMG 7466 / NCTC 11488 / FDC 602W),Fer2_3,6e-22,75.0
WP_011244829.1,1.3.5.1,Succinate dehydrogenase iron-sulfur subunit,PF13085,P08066,Bacillus subtilis (strain 168),Fer2_3,6e-22,75.0
WP_011244829.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13085,P0AC48,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),Fer2_3,6e-22,75.0
WP_011244829.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13085,P0AC50,Shigella flexneri,Fer2_3,6e-22,75.0
WP_011244829.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13085,P20921,Proteus vulgaris,Fer2_3,6e-22,75.0
WP_011244829.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13085,P0AC49,Escherichia coli O157:H7,Fer2_3,6e-22,75.0
WP_011244829.1,1.3.5.1,Succinate dehydrogenase iron-sulfur subunit,PF13085,Q4UN71,Rickettsia felis (strain ATCC VR-1525 / URRWXCal2),Fer2_3,6e-22,75.0
WP_011244829.1,1.3.5.1,Succinate dehydrogenase iron-sulfur subunit,PF13085,Q8ZQU2,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),Fer2_3,6e-22,75.0
WP_011244829.1,1.3.5.1,Succinate dehydrogenase iron-sulfur subunit,PF13085,P51053,Coxiella burnetii (strain RSA 493 / Nine Mile phase I),Fer2_3,6e-22,75.0
WP_011244829.1,1.3.5.1,Succinate dehydrogenase iron-sulfur subunit,PF13085,Q1RGP3,Rickettsia bellii (strain RML369-C),Fer2_3,6e-22,75.0
WP_011244829.1,1.3.5.1,Succinate dehydrogenase iron-sulfur subunit,PF13085,Q9ZEA1,Rickettsia prowazekii (strain Madrid E),Fer2_3,6e-22,75.0
WP_011244829.1,1.3.5.1,Succinate dehydrogenase iron-sulfur subunit,PF13085,Q68XS0,Rickettsia typhi (strain ATCC VR-144 / Wilmington),Fer2_3,6e-22,75.0
WP_011244829.1,1.3.5.1,Succinate dehydrogenase iron-sulfur subunit,PF13085,Q92JJ8,Rickettsia conorii (strain ATCC VR-613 / Malish 7),Fer2_3,6e-22,75.0
WP_011244829.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13085,P9WN89,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Fer2_3,6e-22,75.0
WP_011378229.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF02910,P00363,Escherichia coli (strain K12),Succ_DH_flav_C,2.38e-17,60.4
WP_011378229.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF02910,P0AC41,Escherichia coli (strain K12),Succ_DH_flav_C,2.38e-17,60.4
WP_011378229.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF02910,P17412,Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / CCUG 13145 / JCM 31913 / LMG 7466 / NCTC 11488 / FDC 602W),Succ_DH_flav_C,2.38e-17,60.4
WP_011378229.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF02910,P08065,Bacillus subtilis (strain 168),Succ_DH_flav_C,2.38e-17,60.4
WP_011378229.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF02910,V3TQ67,Serratia sp. (strain ATCC 39006),Succ_DH_flav_C,2.38e-17,60.4
WP_011378229.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF02910,G4V4G6,Serratia sp. (strain ATCC 39006),Succ_DH_flav_C,2.38e-17,60.4
WP_011378229.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF02910,P44894,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),Succ_DH_flav_C,2.38e-17,60.4
WP_011378229.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF02910,P9WN90,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh),Succ_DH_flav_C,2.38e-17,60.4
WP_011378229.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF02910,P9WN91,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Succ_DH_flav_C,2.38e-17,60.4
WP_011244684.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13183,P17596,Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / CCUG 13145 / JCM 31913 / LMG 7466 / NCTC 11488 / FDC 602W),Fer4_8,1.39e-14,51.7
WP_011244684.1,1.3.5.1,Succinate dehydrogenase iron-sulfur subunit,PF13183,P08066,Bacillus subtilis (strain 168),Fer4_8,1.39e-14,51.7
WP_011244684.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13183,P9WN89,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),Fer4_8,1.39e-14,51.7
WP_011378159.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P00363,Escherichia coli (strain K12),FAD_binding_2,9.49e-13,45.4
WP_011378159.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P0AC41,Escherichia coli (strain K12),FAD_binding_2,9.49e-13,45.4
WP_011378159.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P17412,Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / CCUG 13145 / JCM 31913 / LMG 7466 / NCTC 11488 / FDC 602W),FAD_binding_2,9.49e-13,45.4
WP_011378159.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P08065,Bacillus subtilis (strain 168),FAD_binding_2,9.49e-13,45.4
WP_011378159.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,V3TQ67,Serratia sp. (strain ATCC 39006),FAD_binding_2,9.49e-13,45.4
WP_011378159.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,G4V4G6,Serratia sp. (strain ATCC 39006),FAD_binding_2,9.49e-13,45.4
WP_011378159.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P44894,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),FAD_binding_2,9.49e-13,45.4
WP_011378159.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P9WN90,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh),FAD_binding_2,9.49e-13,45.4
WP_011378159.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P9WN91,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),FAD_binding_2,9.49e-13,45.4
WP_011377880.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P00363,Escherichia coli (strain K12),FAD_binding_2,1.33e-10,38.3
WP_011377880.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P0AC41,Escherichia coli (strain K12),FAD_binding_2,1.33e-10,38.3
WP_011377880.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P17412,Wolinella succinogenes (strain ATCC 29543 / DSM 1740 / CCUG 13145 / JCM 31913 / LMG 7466 / NCTC 11488 / FDC 602W),FAD_binding_2,1.33e-10,38.3
WP_011377880.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,P08065,Bacillus subtilis (strain 168),FAD_binding_2,1.33e-10,38.3
WP_011377880.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,V3TQ67,Serratia sp. (strain ATCC 39006),FAD_binding_2,1.33e-10,38.3
WP_011377880.1,1.3.5.1,Succinate dehydrogenase flavoprotein subunit,PF00890,G4V4G6,Serratia sp. (strain ATCC 39006),FAD_binding_2,1.33e-10,38.3
WP_011377880.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P44894,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),FAD_binding_2,1.33e-10,38.3
WP_011377880.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P9WN90,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh),FAD_binding_2,1.33e-10,38.3
WP_011377880.1,1.3.5.1,Fumarate reductase flavoprotein subunit,PF00890,P9WN91,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv),FAD_binding_2,1.33e-10,38.3
WP_011244684.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P0AC47,Escherichia coli (strain K12),Fer4_10,1.72e-10,38.0
WP_011244684.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P0AC48,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),Fer4_10,1.72e-10,38.0
WP_011244684.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P0AC50,Shigella flexneri,Fer4_10,1.72e-10,38.0
WP_011244684.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P20921,Proteus vulgaris,Fer4_10,1.72e-10,38.0
WP_011244684.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P0AC49,Escherichia coli O157:H7,Fer4_10,1.72e-10,38.0
WP_011244684.1,1.3.5.1,Succinate dehydrogenase iron-sulfur subunit,PF13534,P07014,Escherichia coli (strain K12),Fer4_17,4.83e-10,37.2
WP_011244684.1,1.3.5.1,Succinate dehydrogenase iron-sulfur subunit,PF13534,Q4UN71,Rickettsia felis (strain ATCC VR-1525 / URRWXCal2),Fer4_17,4.83e-10,37.2
WP_011244684.1,1.3.5.1,Succinate dehydrogenase iron-sulfur subunit,PF13534,Q8ZQU2,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),Fer4_17,4.83e-10,37.2
WP_011244684.1,1.3.5.1,Succinate dehydrogenase iron-sulfur subunit,PF13534,P51053,Coxiella burnetii (strain RSA 493 / Nine Mile phase I),Fer4_17,4.83e-10,37.2
WP_011244684.1,1.3.5.1,Succinate dehydrogenase iron-sulfur subunit,PF13534,Q1RGP3,Rickettsia bellii (strain RML369-C),Fer4_17,4.83e-10,37.2
WP_011244684.1,1.3.5.1,Succinate dehydrogenase iron-sulfur subunit,PF13534,Q9ZEA1,Rickettsia prowazekii (strain Madrid E),Fer4_17,4.83e-10,37.2
WP_011244684.1,1.3.5.1,Succinate dehydrogenase iron-sulfur subunit,PF13534,Q68XS0,Rickettsia typhi (strain ATCC VR-144 / Wilmington),Fer4_17,4.83e-10,37.2
WP_011244684.1,1.3.5.1,Succinate dehydrogenase iron-sulfur subunit,PF13534,Q92JJ8,Rickettsia conorii (strain ATCC VR-613 / Malish 7),Fer4_17,4.83e-10,37.2
WP_011242523.1,1.3.5.1,Fumarate reductase iron-sulfur subunit,PF13237,P0AC47,Escherichia coli (strain K12),Fer4_10,5.63e-10,36.4
