EC_number	UniProt_ID	Protein_Name	Pfam_ID	Species
1.1.1.298	B7LFB8	Probable malonic semialdehyde reductase RutE	PF00881	Escherichia coli (strain 55989 / EAEC)
1.1.1.298	B7NLB8	Probable malonic semialdehyde reductase RutE	PF00881	Escherichia coli O7:K1 (strain IAI39 / ExPEC)
1.1.1.298	Q0TJ59	Probable malonic semialdehyde reductase RutE	PF00881	Escherichia coli O6:K15:H31 (strain 536 / UPEC)
1.1.1.298	Q1RDK9	Probable malonic semialdehyde reductase RutE	PF00881	Escherichia coli (strain UTI89 / UPEC)
1.1.1.298	Q3Z3A5	Probable malonic semialdehyde reductase RutE	PF00881	Shigella sonnei (strain Ss046)
1.1.1.298	A1A9R3	Probable malonic semialdehyde reductase RutE	PF00881	Escherichia coli O1:K1 / APEC
1.1.1.298	A6T798	Probable malonic semialdehyde reductase RutE	PF00881	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
1.1.1.298	B5YU50	Probable malonic semialdehyde reductase RutE	PF00881	Escherichia coli O157:H7 (strain EC4115 / EHEC)
1.1.1.298	B7M8Z3	Probable malonic semialdehyde reductase RutE	PF00881	Escherichia coli O8 (strain IAI1)
1.1.1.298	B7MIF5	Probable malonic semialdehyde reductase RutE	PF00881	Escherichia coli O45:K1 (strain S88 / ExPEC)
1.1.1.298	B7N3G4	Probable malonic semialdehyde reductase RutE	PF00881	Escherichia coli O17:K52:H18 (strain UMN026 / ExPEC)
1.1.1.298	C4ZQD6	Probable malonic semialdehyde reductase RutE	PF00881	Escherichia coli (strain K12 / MC4100 / BW2952)
1.1.1.298	Q8FJ44	Probable malonic semialdehyde reductase RutE	PF00881	Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC)
1.1.1.298	A7ZKB3	Probable malonic semialdehyde reductase RutE	PF00881	Escherichia coli O139:H28 (strain E24377A / ETEC)
1.1.1.298	A7ZYW3	Probable malonic semialdehyde reductase RutE	PF00881	Escherichia coli O9:H4 (strain HS)
1.1.1.298	B1IV89	Probable malonic semialdehyde reductase RutE	PF00881	Escherichia coli (strain ATCC 8739 / DSM 1576 / NBRC 3972 / NCIMB 8545 / WDCM 00012 / Crooks)
1.1.1.298	B1X9C9	Probable malonic semialdehyde reductase RutE	PF00881	Escherichia coli (strain K12 / DH10B)
5.4.99.2	O86028	Methylmalonyl-CoA mutase	PF02310	Rhizobium meliloti (strain 1021)
5.4.99.2	O86028	Methylmalonyl-CoA mutase	PF01642	Rhizobium meliloti (strain 1021)
5.4.99.2	P11653	Methylmalonyl-CoA mutase large subunit	PF02310	Propionibacterium freudenreichii subsp. shermanii
5.4.99.2	P11653	Methylmalonyl-CoA mutase large subunit	PF01642	Propionibacterium freudenreichii subsp. shermanii
5.4.99.2	P27253	Methylmalonyl-CoA mutase	PF02310	Escherichia coli (strain K12)
5.4.99.2	P27253	Methylmalonyl-CoA mutase	PF01642	Escherichia coli (strain K12)
5.4.99.2	P11652	Methylmalonyl-CoA mutase small subunit	PF01642	Propionibacterium freudenreichii subsp. shermanii
5.4.99.2	Q05065	Methylmalonyl-CoA mutase large subunit	PF02310	Streptomyces virginiae
5.4.99.2	Q05065	Methylmalonyl-CoA mutase large subunit	PF01642	Streptomyces virginiae
5.4.99.2	P9WJK7	Probable methylmalonyl-CoA mutase small subunit	PF01642	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
5.4.99.2	Q05064	Methylmalonyl-CoA mutase small subunit	PF01642	Streptomyces virginiae
5.4.99.2	P9WJK4	Probable methylmalonyl-CoA mutase large subunit	PF02310	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)
5.4.99.2	P9WJK4	Probable methylmalonyl-CoA mutase large subunit	PF01642	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)
5.4.99.2	Q3J4D7	Methylmalonyl-CoA mutase	PF02310	Cereibacter sphaeroides (strain ATCC 17023 / DSM 158 / JCM 6121 / CCUG 31486 / LMG 2827 / NBRC 12203 / NCIMB 8253 / ATH 2.4.1.)
5.4.99.2	Q3J4D7	Methylmalonyl-CoA mutase	PF01642	Cereibacter sphaeroides (strain ATCC 17023 / DSM 158 / JCM 6121 / CCUG 31486 / LMG 2827 / NBRC 12203 / NCIMB 8253 / ATH 2.4.1.)
5.4.99.2	Q59677	Methylmalonyl-CoA mutase large subunit	PF02310	Porphyromonas gingivalis (strain ATCC BAA-308 / W83)
5.4.99.2	Q59677	Methylmalonyl-CoA mutase large subunit	PF01642	Porphyromonas gingivalis (strain ATCC BAA-308 / W83)
5.4.99.2	P65488	Probable methylmalonyl-CoA mutase large subunit	PF02310	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)
5.4.99.2	P65488	Probable methylmalonyl-CoA mutase large subunit	PF01642	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)
5.4.99.2	P9WJK5	Probable methylmalonyl-CoA mutase large subunit	PF02310	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
5.4.99.2	P9WJK5	Probable methylmalonyl-CoA mutase large subunit	PF01642	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
5.4.99.2	Q59676	Methylmalonyl-CoA mutase small subunit	PF01642	Porphyromonas gingivalis (strain ATCC BAA-308 / W83)
5.4.99.2	P65486	Probable methylmalonyl-CoA mutase small subunit	PF01642	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)
5.4.99.2	P9WJK6	Probable methylmalonyl-CoA mutase small subunit	PF01642	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)
5.4.99.2	A0A132PRX6	Probable methylmalonyl-CoA mutase large subunit	PF02310	Mycolicibacterium wolinskyi
5.4.99.2	A0A132PRX6	Probable methylmalonyl-CoA mutase large subunit	PF01642	Mycolicibacterium wolinskyi
5.4.99.2	A0A3G6J6L8	Probable methylmalonyl-CoA mutase large subunit	PF02310	Corynebacterium choanae
5.4.99.2	A0A3G6J6L8	Probable methylmalonyl-CoA mutase large subunit	PF01642	Corynebacterium choanae
5.4.99.2	A0A7I7U8X2	Probable methylmalonyl-CoA mutase large subunit	PF02310	Mycolicibacterium parafortuitum
5.4.99.2	A0A7I7U8X2	Probable methylmalonyl-CoA mutase large subunit	PF01642	Mycolicibacterium parafortuitum
5.4.99.2	A0A4P7RKT2	Probable methylmalonyl-CoA mutase large subunit	PF02310	Rhodococcus sp. PAMC28705
5.4.99.2	A0A4P7RKT2	Probable methylmalonyl-CoA mutase large subunit	PF01642	Rhodococcus sp. PAMC28705
5.4.99.2	A0A7G8PPD9	Methylmalonyl-CoA mutase small subunit	PF01642	Mycolicibacterium fluoranthenivorans
5.4.99.2	A0A8B3FLS6	Methylmalonyl-CoA mutase small subunit	PF01642	Propionibacterium australiense
5.4.99.2	A0A9E2NG09	Methylmalonyl-CoA mutase small subunit	PF01642	Mycobacterium sp
5.4.99.2	X8CG60	Methylmalonyl-CoA mutase small subunit	PF01642	Mycobacterium intracellulare 1956
5.4.99.2	A0A0B7NT26	Methylmalonyl-CoA mutase small subunit	PF01642	Propionibacterium freudenreichii subsp. freudenreichii
5.4.99.2	A0A1G4WCV0	Methylmalonyl-CoA mutase small subunit	PF01642	Mycolicibacterium fluoranthenivorans
4.2.1.2	P05042	Fumarate hydratase class II	PF10415	Escherichia coli (strain K12)
4.2.1.2	P05042	Fumarate hydratase class II	PF00206	Escherichia coli (strain K12)
4.2.1.2	P0AC33	Fumarate hydratase class I, aerobic	PF05681	Escherichia coli (strain K12)
4.2.1.2	P0AC33	Fumarate hydratase class I, aerobic	PF05683	Escherichia coli (strain K12)
4.2.1.2	P14407	Fumarate hydratase class I, anaerobic	PF05681	Escherichia coli (strain K12)
4.2.1.2	P14407	Fumarate hydratase class I, anaerobic	PF05683	Escherichia coli (strain K12)
4.2.1.2	P9WN93	Fumarate hydratase class II	PF10415	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
4.2.1.2	P9WN93	Fumarate hydratase class II	PF00206	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
4.2.1.2	P95331	Fumarate hydratase class II	PF10415	Myxococcus xanthus (strain DK1622)
4.2.1.2	P95331	Fumarate hydratase class II	PF00206	Myxococcus xanthus (strain DK1622)
4.2.1.2	Q92PB6	Fumarate hydratase class II	PF10415	Rhizobium meliloti (strain 1021)
4.2.1.2	Q92PB6	Fumarate hydratase class II	PF00206	Rhizobium meliloti (strain 1021)
4.2.1.2	P28894	Fumarate hydratase class II 2	PF10415	Bradyrhizobium diazoefficiens (strain JCM 10833 / BCRC 13528 / IAM 13628 / NBRC 14792 / USDA 110)
4.2.1.2	P28894	Fumarate hydratase class II 2	PF00206	Bradyrhizobium diazoefficiens (strain JCM 10833 / BCRC 13528 / IAM 13628 / NBRC 14792 / USDA 110)
4.2.1.2	Q9ZCQ4	Fumarate hydratase class II	PF10415	Rickettsia prowazekii (strain Madrid E)
4.2.1.2	Q9ZCQ4	Fumarate hydratase class II	PF00206	Rickettsia prowazekii (strain Madrid E)
4.2.1.2	Q51404	Fumarate hydratase class II 2	PF10415	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)
4.2.1.2	Q51404	Fumarate hydratase class II 2	PF00206	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)
4.2.1.2	P0ACX5	Fumarase D	PF10965	Escherichia coli (strain K12)
4.2.1.2	P07343	Fumarate hydratase class II	PF10415	Bacillus subtilis (strain 168)
4.2.1.2	P07343	Fumarate hydratase class II	PF00206	Bacillus subtilis (strain 168)
4.2.1.2	O25883	Fumarate hydratase class II	PF10415	Helicobacter pylori (strain ATCC 700392 / 26695)
4.2.1.2	O25883	Fumarate hydratase class II	PF00206	Helicobacter pylori (strain ATCC 700392 / 26695)
4.2.1.2	P64172	Fumarate hydratase class II	PF10415	Staphylococcus aureus (strain Mu50 / ATCC 700699)
4.2.1.2	P64172	Fumarate hydratase class II	PF00206	Staphylococcus aureus (strain Mu50 / ATCC 700699)
4.2.1.2	P9WN92	Fumarate hydratase class II	PF10415	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)
4.2.1.2	P9WN92	Fumarate hydratase class II	PF00206	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)
4.2.1.2	Q7V024	Fumarate hydratase class II	PF10415	Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4)
4.2.1.2	Q7V024	Fumarate hydratase class II	PF00206	Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4)
4.2.1.2	Q7VR50	Fumarate hydratase class II	PF10415	Blochmanniella floridana
4.2.1.2	Q7VR50	Fumarate hydratase class II	PF00206	Blochmanniella floridana
4.2.1.2	Q7WG65	Fumarate hydratase class II	PF10415	Bordetella bronchiseptica (strain ATCC BAA-588 / NCTC 13252 / RB50)
4.2.1.2	Q7WG65	Fumarate hydratase class II	PF00206	Bordetella bronchiseptica (strain ATCC BAA-588 / NCTC 13252 / RB50)
4.2.1.2	Q81F85	Fumarate hydratase class II	PF10415	Bacillus cereus (strain ATCC 14579 / DSM 31 / CCUG 7414 / JCM 2152 / NBRC 15305 / NCIMB 9373 / NCTC 2599 / NRRL B-3711)
4.2.1.2	Q81F85	Fumarate hydratase class II	PF00206	Bacillus cereus (strain ATCC 14579 / DSM 31 / CCUG 7414 / JCM 2152 / NBRC 15305 / NCIMB 9373 / NCTC 2599 / NRRL B-3711)
4.2.1.2	Q83CL8	Fumarate hydratase class II	PF10415	Coxiella burnetii (strain RSA 493 / Nine Mile phase I)
4.2.1.2	Q83CL8	Fumarate hydratase class II	PF00206	Coxiella burnetii (strain RSA 493 / Nine Mile phase I)
4.2.1.2	Q88M20	Fumarate hydratase class II	PF10415	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)
4.2.1.2	Q88M20	Fumarate hydratase class II	PF00206	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)
4.2.1.2	Q89XM2	Fumarate hydratase class II 1	PF10415	Bradyrhizobium diazoefficiens (strain JCM 10833 / BCRC 13528 / IAM 13628 / NBRC 14792 / USDA 110)
4.2.1.2	Q89XM2	Fumarate hydratase class II 1	PF00206	Bradyrhizobium diazoefficiens (strain JCM 10833 / BCRC 13528 / IAM 13628 / NBRC 14792 / USDA 110)
4.2.1.2	Q8D2L3	Fumarate hydratase class II	PF10415	Wigglesworthia glossinidia brevipalpis
4.2.1.2	Q8D2L3	Fumarate hydratase class II	PF00206	Wigglesworthia glossinidia brevipalpis
4.2.1.2	Q8F9L0	Fumarate hydratase class II	PF10415	Leptospira interrogans serogroup Icterohaemorrhagiae serovar Lai (strain 56601)
4.2.1.2	Q8F9L0	Fumarate hydratase class II	PF00206	Leptospira interrogans serogroup Icterohaemorrhagiae serovar Lai (strain 56601)
4.2.1.2	Q8FQP8	Fumarate hydratase class II	PF10415	Corynebacterium efficiens (strain DSM 44549 / YS-314 / AJ 12310 / JCM 11189 / NBRC 100395)
4.2.1.2	Q8FQP8	Fumarate hydratase class II	PF00206	Corynebacterium efficiens (strain DSM 44549 / YS-314 / AJ 12310 / JCM 11189 / NBRC 100395)
4.2.1.2	Q8YB50	Fumarate hydratase class II	PF10415	Brucella melitensis biotype 1 (strain ATCC 23456 / CCUG 17765 / NCTC 10094 / 16M)
4.2.1.2	Q8YB50	Fumarate hydratase class II	PF00206	Brucella melitensis biotype 1 (strain ATCC 23456 / CCUG 17765 / NCTC 10094 / 16M)
4.2.1.153	A9WC41	Mesaconyl-C(4)-CoA hydratase	No Pfam	Chloroflexus aurantiacus (strain ATCC 29366 / DSM 635 / J-10-fl)
4.2.1.153	A0A220W5Q3	Unknown	PF13452	Sphingorhabdus sp. SMR4y
4.2.1.153	A0A221K5G2	Unknown	No Pfam	Pseudosulfitobacter pseudonitzschiae
4.2.1.153	A0A222E039	Unknown	PF13452	Antarctobacter heliothermus
4.2.1.153	A0A2H1IC29	Unknown	PF13452	Brevibacterium sp. 239c
4.2.1.153	A0A2H6AXJ3	Unknown	PF13452	bacterium HR40
4.2.1.153	A0A2J7VXU8	Unknown	PF13452	Variovorax sp. B4
4.2.1.153	A0A2R8CDJ5	Unknown	PF13452	Falsiruegeria mediterranea M17
4.2.1.153	A0A2S6R1R4	Unknown	PF13452	Alphaproteobacteria bacterium MarineAlpha10_Bin1
4.2.1.153	A0A5E6PS20	Unknown	PF13452	Pseudomonas fluorescens
4.2.1.153	A0A5E6WXI4	Unknown	PF13452	Pseudomonas fluorescens
4.2.1.153	A0A5E6ZTC7	Unknown	No Pfam	Pseudomonas fluorescens
4.2.1.153	A0A5E7CTT4	Unknown	PF13452	Pseudomonas fluorescens
4.2.1.153	A0A5E7EMG8	Unknown	PF13452	Pseudomonas fluorescens
4.2.1.153	A0A6S6ZTM0	Unknown	PF13452	Achromobacter animicus
4.2.1.153	A0A6S7E7J8	Unknown	PF13452	Achromobacter piechaudii
4.2.1.153	A0A6S7ETX4	Unknown	PF13452	Achromobacter anxifer
4.2.1.153	A0A7K0D904	Unknown	PF13452	Nocardia macrotermitis
4.2.1.153	A0A7K0DPB4	Unknown	PF13452	Nocardia aurantia
4.2.1.153	A0A7U7IBH9	Unknown	PF13452	Zestomonas carbonaria
4.2.1.153	A0A7W5DED4	Unknown	PF13452	Variovorax sp. Sphag1AA
4.2.1.153	A0A7W6CGH5	Unknown	PF13452	Novosphingobium sediminicola
4.2.1.153	A0A7W6SW05	Unknown	PF13452	Bradyrhizobium sp. SBR1B
4.2.1.153	A0A7W6WA83	Unknown	PF13452	Roseospira visakhapatnamensis
4.2.1.153	A0A7W6XLC1	Unknown	PF13452	Bradyrhizobium sp. CIR48
6.4.1.2	A0A024JXA5	acetyl-CoA carboxylase	PF02785	Mycobacterium triplex
6.4.1.2	A0A024JXA5	acetyl-CoA carboxylase	PF00289	Mycobacterium triplex
6.4.1.2	A0A024JXA5	acetyl-CoA carboxylase	PF00364	Mycobacterium triplex
6.4.1.2	A0A024JXA5	acetyl-CoA carboxylase	PF01039	Mycobacterium triplex
6.4.1.2	A0A024JXA5	acetyl-CoA carboxylase	PF02786	Mycobacterium triplex
6.4.1.2	A0A081B9D4	acetyl-CoA carboxylase	PF02785	Tepidicaulis marinus
6.4.1.2	A0A081B9D4	acetyl-CoA carboxylase	PF00289	Tepidicaulis marinus
6.4.1.2	A0A081B9D4	acetyl-CoA carboxylase	PF00364	Tepidicaulis marinus
6.4.1.2	A0A081B9D4	acetyl-CoA carboxylase	PF01039	Tepidicaulis marinus
6.4.1.2	A0A081B9D4	acetyl-CoA carboxylase	PF02786	Tepidicaulis marinus
6.4.1.2	A0A089RU72	Unknown	PF03255	Ligilactobacillus salivarius
6.4.1.2	A0A0C4YE17	acetyl-CoA carboxylase	PF02785	Cupriavidus basilensis
6.4.1.2	A0A0C4YE17	acetyl-CoA carboxylase	PF00289	Cupriavidus basilensis
6.4.1.2	A0A0C4YE17	acetyl-CoA carboxylase	PF00364	Cupriavidus basilensis
6.4.1.2	A0A0C4YE17	acetyl-CoA carboxylase	PF01039	Cupriavidus basilensis
6.4.1.2	A0A0C4YE17	acetyl-CoA carboxylase	PF02786	Cupriavidus basilensis
6.4.1.2	A0A0F0FR67	acetyl-CoA carboxylase	PF02785	Burkholderiaceae bacterium 16
6.4.1.2	A0A0F0FR67	acetyl-CoA carboxylase	PF00289	Burkholderiaceae bacterium 16
6.4.1.2	A0A0F0FR67	acetyl-CoA carboxylase	PF00364	Burkholderiaceae bacterium 16
6.4.1.2	A0A0F0FR67	acetyl-CoA carboxylase	PF01039	Burkholderiaceae bacterium 16
6.4.1.2	A0A0F0FR67	acetyl-CoA carboxylase	PF02786	Burkholderiaceae bacterium 16
6.4.1.2	A0A0H2ZVE2	acetyl-CoA carboxylase	PF02785	Mycobacterium avium (strain 104)
6.4.1.2	A0A0H2ZVE2	acetyl-CoA carboxylase	PF00289	Mycobacterium avium (strain 104)
6.4.1.2	A0A0H2ZVE2	acetyl-CoA carboxylase	PF00364	Mycobacterium avium (strain 104)
6.4.1.2	A0A0H2ZVE2	acetyl-CoA carboxylase	PF01039	Mycobacterium avium (strain 104)
6.4.1.2	A0A0H2ZVE2	acetyl-CoA carboxylase	PF02786	Mycobacterium avium (strain 104)
6.4.1.2	A0A0K2YFF3	acetyl-CoA carboxylase	PF02785	Rhodococcus sp. RD6.2
6.4.1.2	A0A0K2YFF3	acetyl-CoA carboxylase	PF00289	Rhodococcus sp. RD6.2
6.4.1.2	A0A0K2YFF3	acetyl-CoA carboxylase	PF00364	Rhodococcus sp. RD6.2
6.4.1.2	A0A0K2YFF3	acetyl-CoA carboxylase	PF01039	Rhodococcus sp. RD6.2
6.4.1.2	A0A0K2YFF3	acetyl-CoA carboxylase	PF02786	Rhodococcus sp. RD6.2
6.4.1.2	A0A0M9IQ22	Unknown	PF01039	Enterobacter cloacae
6.4.1.2	A0A0Q4S3E8	acetyl-CoA carboxylase	PF02785	Acidovorax sp. Leaf78
6.4.1.2	A0A0Q4S3E8	acetyl-CoA carboxylase	PF00289	Acidovorax sp. Leaf78
6.4.1.2	A0A0Q4S3E8	acetyl-CoA carboxylase	PF00364	Acidovorax sp. Leaf78
6.4.1.2	A0A0Q4S3E8	acetyl-CoA carboxylase	PF01039	Acidovorax sp. Leaf78
6.4.1.2	A0A0Q4S3E8	acetyl-CoA carboxylase	PF02786	Acidovorax sp. Leaf78
6.4.1.2	A0A0Q7LJE7	acetyl-CoA carboxylase	PF02785	Variovorax sp. Root473
6.4.1.2	A0A0Q7LJE7	acetyl-CoA carboxylase	PF00289	Variovorax sp. Root473
6.4.1.2	A0A0Q7LJE7	acetyl-CoA carboxylase	PF00364	Variovorax sp. Root473
6.4.1.2	A0A0Q7LJE7	acetyl-CoA carboxylase	PF01039	Variovorax sp. Root473
6.4.1.2	A0A0Q7LJE7	acetyl-CoA carboxylase	PF02786	Variovorax sp. Root473
6.4.1.2	A0A0Q8GZ95	acetyl-CoA carboxylase	PF02785	Pelomonas sp. Root662
6.4.1.2	A0A0Q8GZ95	acetyl-CoA carboxylase	PF00289	Pelomonas sp. Root662
6.4.1.2	A0A0Q8GZ95	acetyl-CoA carboxylase	PF00364	Pelomonas sp. Root662
6.4.1.2	A0A0Q8GZ95	acetyl-CoA carboxylase	PF01039	Pelomonas sp. Root662
6.4.1.2	A0A0Q8GZ95	acetyl-CoA carboxylase	PF02786	Pelomonas sp. Root662
6.4.1.2	A0A109W246	acetyl-CoA carboxylase	PF02785	Actinomyces radicidentis
6.4.1.2	A0A109W246	acetyl-CoA carboxylase	PF00289	Actinomyces radicidentis
6.4.1.2	A0A109W246	acetyl-CoA carboxylase	PF00364	Actinomyces radicidentis
6.4.1.2	A0A109W246	acetyl-CoA carboxylase	PF01039	Actinomyces radicidentis
6.4.1.2	A0A109W246	acetyl-CoA carboxylase	PF02786	Actinomyces radicidentis
6.4.1.2	A0A109W246	acetyl-CoA carboxylase	PF00293	Actinomyces radicidentis
6.4.1.2	A0A150LBU0	Unknown	PF01039	Saccharococcus caldoxylosilyticus
6.4.1.2	A0A1A0L176	acetyl-CoA carboxylase	PF02785	Gordonia sp. 852002-10350_SCH5691597
6.4.1.2	A0A1A0L176	acetyl-CoA carboxylase	PF00289	Gordonia sp. 852002-10350_SCH5691597
6.4.1.2	A0A1A0L176	acetyl-CoA carboxylase	PF00364	Gordonia sp. 852002-10350_SCH5691597
6.4.1.2	A0A1A0L176	acetyl-CoA carboxylase	PF01039	Gordonia sp. 852002-10350_SCH5691597
6.4.1.2	A0A1A0L176	acetyl-CoA carboxylase	PF02786	Gordonia sp. 852002-10350_SCH5691597
6.4.1.2	A0A1A2GAM5	acetyl-CoA carboxylase	PF02785	Mycobacterium sp. 852002-51057_SCH5723018
6.4.1.2	A0A1A2GAM5	acetyl-CoA carboxylase	PF00289	Mycobacterium sp. 852002-51057_SCH5723018
6.4.1.2	A0A1A2GAM5	acetyl-CoA carboxylase	PF00364	Mycobacterium sp. 852002-51057_SCH5723018
6.4.1.2	A0A1A2GAM5	acetyl-CoA carboxylase	PF01039	Mycobacterium sp. 852002-51057_SCH5723018
6.4.1.2	A0A1A2GAM5	acetyl-CoA carboxylase	PF02786	Mycobacterium sp. 852002-51057_SCH5723018
6.4.1.2	A0A1A2SY04	acetyl-CoA carboxylase	PF02785	Mycobacterium mantenii
6.4.1.2	A0A1A2SY04	acetyl-CoA carboxylase	PF00289	Mycobacterium mantenii
6.4.1.2	A0A1A2SY04	acetyl-CoA carboxylase	PF00364	Mycobacterium mantenii
6.4.1.2	A0A1A2SY04	acetyl-CoA carboxylase	PF01039	Mycobacterium mantenii
6.4.1.2	A0A1A2SY04	acetyl-CoA carboxylase	PF02786	Mycobacterium mantenii
6.4.1.2	A0A1A3L2R8	acetyl-CoA carboxylase	PF02785	Mycobacterium asiaticum
6.4.1.2	A0A1A3L2R8	acetyl-CoA carboxylase	PF00289	Mycobacterium asiaticum
6.4.1.2	A0A1A3L2R8	acetyl-CoA carboxylase	PF00364	Mycobacterium asiaticum
6.4.1.2	A0A1A3L2R8	acetyl-CoA carboxylase	PF01039	Mycobacterium asiaticum
6.4.1.2	A0A1A3L2R8	acetyl-CoA carboxylase	PF02786	Mycobacterium asiaticum
6.4.1.2	A0A1A3Q366	acetyl-CoA carboxylase	PF02785	Mycobacterium sp. 1245111.1
6.4.1.2	A0A1A3Q366	acetyl-CoA carboxylase	PF00289	Mycobacterium sp. 1245111.1
6.4.1.2	A0A1A3Q366	acetyl-CoA carboxylase	PF00364	Mycobacterium sp. 1245111.1
6.4.1.2	A0A1A3Q366	acetyl-CoA carboxylase	PF01039	Mycobacterium sp. 1245111.1
6.4.1.2	A0A1A3Q366	acetyl-CoA carboxylase	PF02786	Mycobacterium sp. 1245111.1
6.4.1.2	A0A1B1NAJ3	Unknown	PF01039	Serinicoccus hydrothermalis
6.4.1.2	A0A1B7UAM5	acetyl-CoA carboxylase	PF02785	Mycobacterium sp. 852002-40037_SCH5390672
6.4.1.2	A0A1B7UAM5	acetyl-CoA carboxylase	PF00289	Mycobacterium sp. 852002-40037_SCH5390672
6.4.1.2	A0A1B7UAM5	acetyl-CoA carboxylase	PF00364	Mycobacterium sp. 852002-40037_SCH5390672
6.4.1.2	A0A1B7UAM5	acetyl-CoA carboxylase	PF01039	Mycobacterium sp. 852002-40037_SCH5390672
6.4.1.2	A0A1B7UAM5	acetyl-CoA carboxylase	PF02786	Mycobacterium sp. 852002-40037_SCH5390672
6.4.1.2	A0A1B9DE01	acetyl-CoA carboxylase	PF02785	Mycobacterium malmoense
6.4.1.2	A0A1B9DE01	acetyl-CoA carboxylase	PF00289	Mycobacterium malmoense
6.4.1.2	A0A1B9DE01	acetyl-CoA carboxylase	PF00364	Mycobacterium malmoense
6.4.1.2	A0A1B9DE01	acetyl-CoA carboxylase	PF01039	Mycobacterium malmoense
6.4.1.2	A0A1B9DE01	acetyl-CoA carboxylase	PF02786	Mycobacterium malmoense
6.4.1.2	A0A1D7W3F7	Unknown	PF01039	Brevibacterium aurantiacum
6.4.1.2	A0A1H1VAA8	acetyl-CoA carboxylase	PF02785	Halopseudomonas litoralis
6.4.1.2	A0A1H1VAA8	acetyl-CoA carboxylase	PF00289	Halopseudomonas litoralis
6.4.1.2	A0A1H1VAA8	acetyl-CoA carboxylase	PF00364	Halopseudomonas litoralis
6.4.1.2	A0A1H1VAA8	acetyl-CoA carboxylase	PF01039	Halopseudomonas litoralis
6.4.1.2	A0A1H1VAA8	acetyl-CoA carboxylase	PF02786	Halopseudomonas litoralis
6.4.1.2	A0A1H2E0D0	acetyl-CoA carboxylase	PF02785	Pseudomonas pohangensis
6.4.1.2	A0A1H2E0D0	acetyl-CoA carboxylase	PF00289	Pseudomonas pohangensis
6.4.1.2	A0A1H2E0D0	acetyl-CoA carboxylase	PF00364	Pseudomonas pohangensis
6.4.1.2	A0A1H2E0D0	acetyl-CoA carboxylase	PF01039	Pseudomonas pohangensis
6.4.1.2	A0A1H2E0D0	acetyl-CoA carboxylase	PF02786	Pseudomonas pohangensis
6.4.1.2	A0A1H3EUD3	acetyl-CoA carboxylase	PF02785	Delftia lacustris
6.4.1.2	A0A1H3EUD3	acetyl-CoA carboxylase	PF00289	Delftia lacustris
6.4.1.2	A0A1H3EUD3	acetyl-CoA carboxylase	PF00364	Delftia lacustris
6.4.1.2	A0A1H3EUD3	acetyl-CoA carboxylase	PF01039	Delftia lacustris
6.4.1.2	A0A1H3EUD3	acetyl-CoA carboxylase	PF02786	Delftia lacustris
1.3.5.1	P0AC47	Fumarate reductase iron-sulfur subunit	PF13085	Escherichia coli (strain K12)
1.3.5.1	P0AC47	Fumarate reductase iron-sulfur subunit	PF13237	Escherichia coli (strain K12)
1.3.5.1	P00363	Fumarate reductase flavoprotein subunit	PF00890	Escherichia coli (strain K12)
1.3.5.1	P00363	Fumarate reductase flavoprotein subunit	PF02910	Escherichia coli (strain K12)
1.3.5.1	P07014	Succinate dehydrogenase iron-sulfur subunit	PF13085	Escherichia coli (strain K12)
1.3.5.1	P07014	Succinate dehydrogenase iron-sulfur subunit	PF13534	Escherichia coli (strain K12)
1.3.5.1	P0AC41	Succinate dehydrogenase flavoprotein subunit	PF00890	Escherichia coli (strain K12)
1.3.5.1	P0AC41	Succinate dehydrogenase flavoprotein subunit	PF02910	Escherichia coli (strain K12)
